filial	dt	sku_norm	linha	qtd	valor	margem	custo	vendedor	cliente	ped_app	categorias	sub_categorias
4D	13/11/2019	cel3	CL	1	4669,049805	1261,550049	3331,560059	V11874876	N852510	0	CL - SMARTPHONE	CL - PREMIUM
18	30/11/2019	cel4	CL	1	3499	583,3200073	3270,959961	V1187061	X404053	1	CL - SMARTPHONE	CL - PREMIUM
14	26/11/2019	cel5	CL	1	3274,100098	359,3299866	2744,47998	V000186	L150300	0	CL - SMARTPHONE	CL - PREMIUM
5A	04/01/2020	tv55	VD	1	2500	388,4500122	1759,5	V106515	O4828120	1	VD - TV 55 - 58	VD - TV 55 - 58
33	29/11/2019	lavaseca210kg	LB	1	2678	369,8299866	2704,709961	V103611	K81458143	0	LB - LAVANDERIA	LB - LAVA & SECA
41	22/12/2019	cel1	CL	1	2814,610107	508,3099976	2141,73999	V101511	O5808114	1	CL - SMARTPHONE	CL - PREMIUM
25	10/12/2019	lavaseca110kg	LB	1	2842,530029	284,8999939	2716,72998	V103403	H501085	0	LB - LAVANDERIA	LB - LAVA & SECA
77	29/11/2019	cel3	CL	1	3399,899902	-47,45999908	3651,320068	V87387586	W1815233	1	CL - SMARTPHONE	CL - PREMIUM
60	25/11/2019	cel4	CL	1	3199	-179,7200012	3696,320068	V873870871	H4318101	1	CL - SMARTPHONE	CL - PREMIUM
55	23/12/2019	cel5	CL	1	3316,73999	-336,2399902	3605,060059	V8731150	O8110052	1	CL - SMARTPHONE	CL - PREMIUM
23	03/01/2020	tv55	VD	1	2505,110107	218,25	2461,350098	V87387155	Y88818155	1	VD - TV 55 - 58	VD - TV 55 - 58
33	29/11/2019	lavaseca210kg	LB	2	5356,620117	637,5700073	5409,419922	V103354	K348008	0	LB - LAVANDERIA	LB - LAVA & SECA
29	24/11/2019	cel1	CL	1	2849,560059	379,480011	2535,139893	V101681	K015408	1	CL - SMARTPHONE	CL - PREMIUM
61	10/12/2019	lavaseca110kg	LB	1	2849	386,6300049	2668,48999	V8731410	X443032	1	LB - LAVANDERIA	LB - LAVA & SECA
40	30/11/2019	cel3	CL	1	3505,320068	482,4500122	3271,23999	V1054687	M531044	1	CL - SMARTPHONE	CL - PREMIUM
51	25/11/2019	cel4	CL	1	3685,050049	289,6900024	3331,560059	V105135	L550105	0	CL - SMARTPHONE	CL - PREMIUM
14	13/11/2019	cel5	CL	1	3428	267,6900024	2744,47998	V000186	H410084	0	CL - SMARTPHONE	CL - PREMIUM
33	12/12/2019	tv55	VD	1	2999	357,769989	2455,169922	V87387383	H505120	1	VD - TV 55 - 58	VD - TV 55 - 58
74	26/11/2019	lavaseca210kg	LB	1	2699,100098	410,4400024	2548,340088	V000186	Z18181413	0	LB - LAVANDERIA	LB - LAVA & SECA
6C	16/12/2019	cel1	CL	1	2600	569,289978	2141,73999	V87387106	H515550	1	CL - SMARTPHONE	CL - PREMIUM
1	27/12/2019	lavaseca110kg	LB	1	2290	-649,4400024	2704,709961	V103053	L505483	0	LB - LAVANDERIA	LB - LAVA & SECA
47	08/12/2019	cel3	CL	1	3789,610107	448,5599976	3331,560059	V105450	L011200	1	CL - SMARTPHONE	CL - PREMIUM
70	07/12/2019	cel4	CL	1	3788,320068	165,5	3651,159912	V8731533	H403510	0	CL - SMARTPHONE	CL - PREMIUM
14	02/01/2020	cel5	CL	1	3099	156,7100067	2556,090088	V873878706	W180804	0	CL - SMARTPHONE	CL - PREMIUM
33	09/11/2019	tv55	VD	1	2450,159912	-283,0799866	2455,169922	V11871870	I0081243	1	VD - TV 55 - 58	VD - TV 55 - 58
33	26/11/2019	lavaseca210kg	LB	1	2699	402,9200134	2699,449951	V1015187	H130558	0	LB - LAVANDERIA	LB - LAVA & SECA
76	10/11/2019	cel1	CL	1	2853,379883	444,6700134	2535,139893	V87387051	O554053	1	CL - SMARTPHONE	CL - PREMIUM
33	02/01/2020	lavaseca110kg	LB	1	2774	-283,3099976	2704,709961	V000186	L283350	0	LB - LAVANDERIA	LB - LAVA & SECA
18	15/11/2019	cel3	CL	1	3761,48999	335,019989	3271,26001	V1068887	M434000	0	CL - SMARTPHONE	CL - PREMIUM
14	20/11/2019	cel4	CL	1	3581,810059	582,7399902	2744,47998	V106380	K005000	0	CL - SMARTPHONE	CL - PREMIUM
38	02/01/2020	cel5	CL	1	3222,860107	467,25	2935,179932	V108834	N234042	1	CL - SMARTPHONE	CL - PREMIUM
9D	23/12/2019	tv55	VD	1	2558	78,34999847	2310,699951	V8731013	H28101581	1	VD - TV 55 - 58	VD - TV 55 - 58
97	27/11/2019	lavaseca210kg	LB	1	2678,030029	406,3900146	1941,430054	V1187468	H0181845	1	LB - LAVANDERIA	LB - LAVA & SECA
35	07/12/2019	cel1	CL	1	2814,610107	249,6000061	2747,530029	V110345	B440845	1	CL - SMARTPHONE	CL - PREMIUM
33	15/12/2019	lavaseca110kg	LB	1	2965,370117	419,980011	2704,709961	V1108873	H5122811	1	LB - LAVANDERIA	LB - LAVA & SECA
78	07/11/2019	cel3	CL	1	3254	-196,6699982	3331,560059	V111614	N81380815	0	CL - SMARTPHONE	CL - PREMIUM
76	29/11/2019	cel4	CL	1	3505	564,9799805	3331,560059	V873871587	M0238125	0	CL - SMARTPHONE	CL - PREMIUM
14	26/12/2019	cel5	CL	1	2899	109,1100006	2703,820068	V000186	O1814580	0	CL - SMARTPHONE	CL - PREMIUM
25	04/01/2020	tv55	VD	1	2499	284,5799866	2457,5	V87387444	N242553	1	VD - TV 55 - 58	VD - TV 55 - 58
97	27/11/2019	lavaseca210kg	LB	1	2678,030029	516,1900024	1941,430054	V1187468	H0181845	0	LB - LAVANDERIA	LB - LAVA & SECA
12	30/11/2019	cel1	CL	1	2841,969971	370,8500061	2535,139893	V87387403	O1058111	0	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca110kg	LB	1	2678,310059	304,0899963	2658,689941	V8731650	X818155181	0	LB - LAVANDERIA	LB - LAVA & SECA
4D	28/11/2019	cel3	CL	1	5061,089844	2019,359985	3331,560059	V873878780	B813811811	0	CL - SMARTPHONE	CL - PREMIUM
14	29/11/2019	cel4	CL	1	3499	336,3200073	2744,47998	V106380	H453025	0	CL - SMARTPHONE	CL - PREMIUM
14	26/12/2019	cel5	CL	1	2899	-122,8000031	2703,820068	V000186	Y8555581	0	CL - SMARTPHONE	CL - PREMIUM
84	03/11/2019	tv55	VD	1	2760,070068	441,6000061	1767,839966	V873878781	X8101355	1	VD - TV 55 - 58	VD - TV 55 - 58
97	23/12/2019	lavaseca210kg	LB	1	2936,72998	528,3699951	2014,890015	V110356	X81005815	1	LB - LAVANDERIA	LB - LAVA & SECA
18	27/11/2019	cel1	CL	1	2842,909912	371,7000122	2711,179932	V103364	H445005	1	CL - SMARTPHONE	CL - PREMIUM
25	26/12/2019	lavaseca110kg	LB	1	2678	236,3399963	2716,72998	V105301	Y5581000	0	LB - LAVANDERIA	LB - LAVA & SECA
14	22/11/2019	cel3	CL	1	3499,810059	671,4299927	2744,659912	V000186	H4335081	0	CL - SMARTPHONE	CL - PREMIUM
6A	23/12/2019	cel4	CL	1	3320	108,7099991	3227,719971	V1101387	H315582	1	CL - SMARTPHONE	CL - PREMIUM
8C	19/12/2019	cel5	CL	1	3794,27002	392,7799988	3331,560059	V11878766	H455513	0	CL - SMARTPHONE	CL - PREMIUM
33	05/01/2020	tv55	VD	2	5011,680176	405,2900085	4910,339844	V8731133	B225802	0	VD - TV 55 - 58	VD - TV 55 - 58
97	23/12/2019	lavaseca210kg	LB	1	2500	330,6499939	2014,890015	V110356	B5853581	0	LB - LAVANDERIA	LB - LAVA & SECA
25	29/11/2019	cel1	CL	1	2699	316,8699951	2711,179932	V111115	X083080	0	CL - SMARTPHONE	CL - PREMIUM
1	12/12/2019	lavaseca110kg	LB	1	2295,280029	-671,789978	2700,719971	V111113	B110548	0	LB - LAVANDERIA	LB - LAVA & SECA
64	22/12/2019	cel3	CL	1	3911,949951	635,210022	2703,98999	V103850	H5281850	1	CL - SMARTPHONE	CL - PREMIUM
14	29/11/2019	cel4	CL	1	3199	356,4299927	2744,47998	V1187443	H45381813	1	CL - SMARTPHONE	CL - PREMIUM
48	02/11/2019	cel5	CL	1	3281	-26,43000031	3331,560059	V106363	B322854	1	CL - SMARTPHONE	CL - PREMIUM
83	18/12/2019	tv55	VD	1	2999	286,3599854	2387,080078	V87387331	H510453	1	VD - TV 55 - 58	VD - TV 55 - 58
97	02/12/2019	lavaseca210kg	LB	1	2678	266,0499878	1955,540039	V110356	X8002881	1	LB - LAVANDERIA	LB - LAVA & SECA
64	01/11/2019	cel1	CL	1	2841,969971	378,8599854	2267,409912	V103855	N0818303	1	CL - SMARTPHONE	CL - PREMIUM
61	29/11/2019	lavaseca110kg	LB	1	2678,310059	369,75	2614,050049	V87318753	N215840	0	LB - LAVANDERIA	LB - LAVA & SECA
2	26/12/2019	cel3	CL	1	3317,48999	-209,4299927	3131,5	V108787887	L8185235	1	CL - SMARTPHONE	CL - PREMIUM
51	14/11/2019	cel4	CL	1	3849,050049	493,480011	3331,560059	V8731836	O353324	0	CL - SMARTPHONE	CL - PREMIUM
18	31/12/2019	cel5	CL	1	3347,899902	346,4299927	2985,26001	V1187061	B3228815	1	CL - SMARTPHONE	CL - PREMIUM
84	30/12/2019	tv55	VD	1	2482,810059	209,3099976	1765,410034	V8731868	L5081030	1	VD - TV 55 - 58	VD - TV 55 - 58
74	28/11/2019	lavaseca210kg	LB	1	2699,100098	104,4700012	2571,840088	V000186	W812015	0	LB - LAVANDERIA	LB - LAVA & SECA
2	30/12/2019	cel1	CL	1	2705,51001	415,1900024	2141,73999	V111355	L5553815	1	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca110kg	LB	1	2678	395,6700134	2658,689941	V101513	Z830002	0	LB - LAVANDERIA	LB - LAVA & SECA
48	17/12/2019	cel3	CL	1	3789,610107	266,3099976	3331,560059	V101634	Y520334	1	CL - SMARTPHONE	CL - PREMIUM
7D	04/01/2020	cel4	CL	1	3126,26001	483,9700012	2977,860107	V111300	B5001811	1	CL - SMARTPHONE	CL - PREMIUM
14	13/11/2019	cel5	CL	1	3428	473,3699951	2744,47998	V000186	N5845815	0	CL - SMARTPHONE	CL - PREMIUM
84	18/12/2019	tv55	VD	1	2799,98999	293,9299927	1767,280029	V8731868	M2558152	1	VD - TV 55 - 58	VD - TV 55 - 58
66	12/11/2019	lavaseca210kg	LB	1	2752,830078	237,8699951	1918,300049	V103334	Y030154	1	LB - LAVANDERIA	LB - LAVA & SECA
5	03/01/2020	cel1	CL	1	2749,290039	444,6400146	2141,73999	V8731634	H385080	0	CL - SMARTPHONE	CL - PREMIUM
61	17/12/2019	lavaseca110kg	LB	1	3034,360107	557,5999756	2681,209961	V111801	N4813401	1	LB - LAVANDERIA	LB - LAVA & SECA
14	16/12/2019	cel3	CL	1	3199	66,83000183	2704,050049	V000186	H305350	0	CL - SMARTPHONE	CL - PREMIUM
1B	04/12/2019	cel4	CL	1	3981,23999	657,7299805	3331,560059	V1187443	H485314	0	CL - SMARTPHONE	CL - PREMIUM
2B	04/01/2020	cel5	CL	1	3368,149902	610,0599976	2934,879883	V1187416	H5508182	1	CL - SMARTPHONE	CL - PREMIUM
39	27/12/2019	tv55	VD	1	2500	233,8300018	1766,439941	V1187441	B135525	1	VD - TV 55 - 58	VD - TV 55 - 58
33	06/12/2019	lavaseca210kg	LB	1	2680	254,2400055	2704,709961	V101185	Z8100584	0	LB - LAVANDERIA	LB - LAVA & SECA
78	29/12/2019	cel1	CL	1	2899,100098	615,9099731	2141,73999	V111005	B533405	1	CL - SMARTPHONE	CL - PREMIUM
61	17/12/2019	lavaseca110kg	LB	1	2965,370117	444,3099976	2681,209961	V8730368	N8158120	1	LB - LAVANDERIA	LB - LAVA & SECA
21	05/12/2019	cel3	CL	1	2798,090088	-387,5100098	3331,560059	V105035	M851314	1	CL - SMARTPHONE	CL - PREMIUM
18	30/11/2019	cel4	CL	1	3670,76001	637,7999878	3270,959961	V110164	L250152	1	CL - SMARTPHONE	CL - PREMIUM
3A	22/12/2019	cel5	CL	1	3315	290,2999878	3041,639893	V87308187	N112505	1	CL - SMARTPHONE	CL - PREMIUM
87	02/11/2019	tv55	VD	1	2450	197,3099976	1767,839966	V1187441	Y834100	1	VD - TV 55 - 58	VD - TV 55 - 58
97	06/12/2019	lavaseca210kg	LB	1	2780	493	1959,97998	V8731301	Y0538150	1	LB - LAVANDERIA	LB - LAVA & SECA
3	04/11/2019	cel1	CL	1	2866,850098	508,9200134	2535,139893	V87387138	H305150	1	CL - SMARTPHONE	CL - PREMIUM
60	03/01/2020	lavaseca110kg	LB	1	2774	359,6700134	2675,139893	V1108755	N133530	1	LB - LAVANDERIA	LB - LAVA & SECA
12	06/12/2019	cel3	CL	1	3790	522,8099976	3331,560059	V111543	X5408101	1	CL - SMARTPHONE	CL - PREMIUM
14	28/11/2019	cel4	CL	1	3274,100098	273,6700134	2744,47998	V000186	L083022	0	CL - SMARTPHONE	CL - PREMIUM
14	25/11/2019	cel5	CL	1	3599,810059	739,8800049	2744,47998	V000186	Y3520810	0	CL - SMARTPHONE	CL - PREMIUM
33	05/11/2019	tv55	VD	1	2426,370117	57,63999939	2455,169922	V108068	N185554	0	VD - TV 55 - 58	VD - TV 55 - 58
74	03/01/2020	lavaseca210kg	LB	1	2774	348,25	2685,72998	V11871876	N145523	1	LB - LAVANDERIA	LB - LAVA & SECA
1E	20/12/2019	cel1	CL	1	2595,47998	339,9299927	2141,73999	V106464	X8104232	1	CL - SMARTPHONE	CL - PREMIUM
60	04/12/2019	lavaseca110kg	LB	1	2678,310059	463,2099915	2604,429932	V000186	N550123	0	LB - LAVANDERIA	LB - LAVA & SECA
10	04/01/2020	cel3	CL	1	3310,98999	646,3499756	2989,449951	V87387141	X451455	1	CL - SMARTPHONE	CL - PREMIUM
14	28/11/2019	cel4	CL	1	3374,100098	428,8800049	2744,47998	V000186	H445322	0	CL - SMARTPHONE	CL - PREMIUM
14	25/11/2019	cel5	CL	1	3199	483,9700012	2744,47998	V108787887	X233050	1	CL - SMARTPHONE	CL - PREMIUM
23	29/11/2019	tv55	VD	1	4598,77002	1609,300049	2483,959961	V111560	L8581448	0	VD - TV 55 - 58	VD - TV 55 - 58
33	02/01/2020	lavaseca210kg	LB	1	2774	202,3399963	2704,709961	V000186	K08108153	0	LB - LAVANDERIA	LB - LAVA & SECA
29	24/11/2019	cel1	CL	1	2814,610107	344,1600037	2535,139893	V101313	O005345	1	CL - SMARTPHONE	CL - PREMIUM
33	30/11/2019	lavaseca110kg	LB	1	2599	175,6699982	2663,320068	V106380	H48138133	0	LB - LAVANDERIA	LB - LAVA & SECA
6C	20/12/2019	cel3	CL	1	3380	25,63999939	3331,560059	V8731133	H525004	1	CL - SMARTPHONE	CL - PREMIUM
14	28/11/2019	cel4	CL	1	3499	208,4299927	2744,47998	V000186	H44810481	0	CL - SMARTPHONE	CL - PREMIUM
14	12/12/2019	cel5	CL	1	3499	295,6900024	2744,47998	V000186	N008000	0	CL - SMARTPHONE	CL - PREMIUM
39	22/11/2019	tv55	VD	1	5684,879883	2188,72998	1767,47998	V8731116	N81081480	0	VD - TV 55 - 58	VD - TV 55 - 58
97	02/01/2020	lavaseca210kg	LB	1	2817,080078	293,2600098	2026,439941	V1018874	O5115814	1	LB - LAVANDERIA	LB - LAVA & SECA
76	13/12/2019	cel1	CL	1	2814,610107	682,25	2150,709961	V111331	H50818111	1	CL - SMARTPHONE	CL - PREMIUM
33	30/11/2019	lavaseca110kg	LB	1	2599	180,3000031	2658,689941	V106380	H458140	0	LB - LAVANDERIA	LB - LAVA & SECA
14	26/11/2019	cel3	CL	1	3274,100098	414,0899963	2744,679932	V000186	H4345810	0	CL - SMARTPHONE	CL - PREMIUM
14	19/11/2019	cel4	CL	1	3428,02002	272,5100098	2744,47998	V000186	H25581881	0	CL - SMARTPHONE	CL - PREMIUM
14	23/12/2019	cel5	CL	1	3315,419922	443,7900085	2703,820068	V000186	H532580	0	CL - SMARTPHONE	CL - PREMIUM
14	08/11/2019	tv55	VD	1	2557,679932	196,7700043	1790,589966	V11874687	L522041	1	VD - TV 55 - 58	VD - TV 55 - 58
33	24/11/2019	lavaseca210kg	LB	1	2699	365,2600098	2685,73999	V873878730	I258045	0	LB - LAVANDERIA	LB - LAVA & SECA
41	05/01/2020	cel1	CL	1	2814	565,3200073	2141,73999	V87387560	O055310	1	CL - SMARTPHONE	CL - PREMIUM
87	01/12/2019	lavaseca110kg	LB	1	2678,310059	407,1499939	1918,579956	V111338	N022552	1	LB - LAVANDERIA	LB - LAVA & SECA
23	26/11/2019	cel3	CL	1	3974,290039	520,3200073	3271,26001	V111450	N525845	0	CL - SMARTPHONE	CL - PREMIUM
75	01/12/2019	cel4	CL	1	3499	229,8699951	3331,560059	V873878713	N585021	1	CL - SMARTPHONE	CL - PREMIUM
14	14/11/2019	cel5	CL	1	3428	267,6900024	2744,47998	V000186	H228838	0	CL - SMARTPHONE	CL - PREMIUM
38	20/12/2019	tv55	VD	1	2999	358,6300049	2481,459961	V104148	H524014	1	VD - TV 55 - 58	VD - TV 55 - 58
33	01/12/2019	lavaseca210kg	LB	1	2678	77,19999695	2704,709961	V101810	L248830	1	LB - LAVANDERIA	LB - LAVA & SECA
25	18/12/2019	cel1	CL	1	2699	-116,6900024	2747,530029	V000186	H5150381	0	CL - SMARTPHONE	CL - PREMIUM
33	04/01/2020	lavaseca110kg	LB	1	2699	344,0899963	2704,709961	V873875874	N4818541	1	LB - LAVANDERIA	LB - LAVA & SECA
47	27/12/2019	cel3	CL	1	3315	123,1600037	3129,370117	V1048763	K843240	1	CL - SMARTPHONE	CL - PREMIUM
3B	29/12/2019	cel4	CL	1	3330,050049	493,0400085	3152,550049	V8738787873	W3428150	0	CL - SMARTPHONE	CL - PREMIUM
1	29/11/2019	cel5	CL	1	3402,02002	395,6300049	3331,560059	V103416	L504132	0	CL - SMARTPHONE	CL - PREMIUM
38	20/12/2019	tv55	VD	1	2999	388,6199951	2481,459961	V104148	H524014	0	VD - TV 55 - 58	VD - TV 55 - 58
60	22/11/2019	lavaseca210kg	LB	1	2949	529,6400146	2604,560059	V111888	W0815545	0	LB - LAVANDERIA	LB - LAVA & SECA
25	18/12/2019	cel1	CL	1	2814,389893	-100,2699966	2747,530029	V000186	Z803212	0	CL - SMARTPHONE	CL - PREMIUM
33	27/12/2019	lavaseca110kg	LB	1	2849	374,5100098	2704,709961	V110641	B2408101	1	LB - LAVANDERIA	LB - LAVA & SECA
75	03/01/2020	cel3	CL	1	3221,02002	512,539978	2989,449951	V873873187	X500105	1	CL - SMARTPHONE	CL - PREMIUM
82	21/12/2019	cel4	CL	1	3416,060059	-213,3000031	3604,040039	V111184	W002255	1	CL - SMARTPHONE	CL - PREMIUM
70	20/12/2019	cel5	CL	1	3320	-352,0499878	3608,949951	V111083	K8150550	1	CL - SMARTPHONE	CL - PREMIUM
5A	04/01/2020	tv55	VD	1	2535,679932	414,0499878	1759,5	V873878746	B0503581	1	VD - TV 55 - 58	VD - TV 55 - 58
66	03/12/2019	lavaseca210kg	LB	1	2677,810059	226,6499939	1942,319946	V111430	H3581542	0	LB - LAVANDERIA	LB - LAVA & SECA
5	24/12/2019	cel1	CL	1	2640,97998	-87,30000305	2141,73999	V108118	Z3425810	0	CL - SMARTPHONE	CL - PREMIUM
33	23/12/2019	lavaseca110kg	LB	1	2849,129883	403,6700134	2704,709961	V000186	H522023	0	LB - LAVANDERIA	LB - LAVA & SECA
2B	23/12/2019	cel3	CL	1	3430,27002	179,7299957	3227,929932	V1187061	Y040130	1	CL - SMARTPHONE	CL - PREMIUM
14	29/11/2019	cel4	CL	1	3199	222,1300049	2744,47998	V103850	I084808	1	CL - SMARTPHONE	CL - PREMIUM
14	08/12/2019	cel5	CL	1	3499	168,6199951	2744,47998	V000186	O801484	0	CL - SMARTPHONE	CL - PREMIUM
5A	04/01/2020	tv55	VD	1	2535,679932	349,9299927	1759,5	V873878746	Z500531	1	VD - TV 55 - 58	VD - TV 55 - 58
33	16/12/2019	lavaseca210kg	LB	1	2849	-119,2399979	2704,709961	V87301873	W8101545	0	LB - LAVANDERIA	LB - LAVA & SECA
12	21/12/2019	cel1	CL	1	2587,050049	311,1799927	2141,73999	V87387651	B205053	1	CL - SMARTPHONE	CL - PREMIUM
25	06/11/2019	lavaseca110kg	LB	1	2949,040039	329,0700073	2716,72998	V87387408	M522045	1	LB - LAVANDERIA	LB - LAVA & SECA
3B	17/12/2019	cel3	CL	1	3789,610107	266,3099976	3331,560059	V111341	B5143081	1	CL - SMARTPHONE	CL - PREMIUM
48	03/01/2020	cel4	CL	1	3284,800049	564,3099976	3033,600098	V100811	Y3028184	1	CL - SMARTPHONE	CL - PREMIUM
14	03/12/2019	cel5	CL	1	3199	-130,1799927	2744,47998	V87387483	L8133805	0	CL - SMARTPHONE	CL - PREMIUM
62	03/01/2020	tv55	VD	1	2499	192,7700043	2388,169922	V87315087	H5481444	1	VD - TV 55 - 58	VD - TV 55 - 58
33	05/01/2020	lavaseca210kg	LB	1	2699	252,4499969	2704,709961	V8731303	K5581104	1	LB - LAVANDERIA	LB - LAVA & SECA
5	01/11/2019	cel1	CL	1	2699	204,5800018	2535,139893	V000186	W108105	0	CL - SMARTPHONE	CL - PREMIUM
33	07/11/2019	lavaseca110kg	LB	1	2949	318,6099854	2584,48999	V8730341	X8114445	0	LB - LAVANDERIA	LB - LAVA & SECA
52	23/11/2019	cel3	CL	1	3548,659912	139,3600006	3696,679932	V111313	H4353815	0	CL - SMARTPHONE	CL - PREMIUM
29	14/11/2019	cel4	CL	1	3672,51001	277,5400085	3331,560059	V8731581	H305533	1	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	2899	24,28000069	2703,820068	V108148	H532538	0	CL - SMARTPHONE	CL - PREMIUM
9D	03/01/2020	tv55	VD	1	2386,219971	218,5500031	2309,439941	V8731013	H5488184	0	VD - TV 55 - 58	VD - TV 55 - 58
55	27/11/2019	lavaseca210kg	LB	1	2199	-597,460022	2571,060059	V8731111	H445055	0	LB - LAVANDERIA	LB - LAVA & SECA
5	01/11/2019	cel1	CL	1	2699	150,6000061	2535,139893	V000186	X451441	0	CL - SMARTPHONE	CL - PREMIUM
25	02/12/2019	lavaseca110kg	LB	2	5356,620117	388,4599915	5433,459961	V8731630	M051558	0	LB - LAVANDERIA	LB - LAVA & SECA
64	05/11/2019	cel3	CL	1	3379,26001	55,31000137	2744,77002	V87315873	H30818105	1	CL - SMARTPHONE	CL - PREMIUM
1	28/12/2019	cel4	CL	1	3320	471,5499878	3155,280029	V1108731	H5304815	1	CL - SMARTPHONE	CL - PREMIUM
14	11/11/2019	cel5	CL	1	3428	344,6300049	2744,47998	V111331	O585408	1	CL - SMARTPHONE	CL - PREMIUM
33	09/11/2019	tv55	VD	1	2473,5	-74,55000305	2455,169922	V104831	M000504	0	VD - TV 55 - 58	VD - TV 55 - 58
33	20/12/2019	lavaseca210kg	LB	1	2699	271,4200134	2704,709961	V111501	M24813812	0	LB - LAVANDERIA	LB - LAVA & SECA
5	01/11/2019	cel1	CL	1	2841,949951	464,7399902	2535,139893	V000186	H300115	0	CL - SMARTPHONE	CL - PREMIUM
33	02/12/2019	lavaseca110kg	LB	1	2678,310059	384,9200134	2669,72998	V0018781	M505203	1	LB - LAVANDERIA	LB - LAVA & SECA
6B	14/12/2019	cel3	CL	1	3790	480,4400024	3331,560059	V111611	H510384	1	CL - SMARTPHONE	CL - PREMIUM
14	06/12/2019	cel4	CL	1	3499	286,8999939	2744,47998	V106380	H4018152	0	CL - SMARTPHONE	CL - PREMIUM
39	29/11/2019	cel5	CL	1	3410,550049	283,1700134	3340,909912	V1187463	H4512481	0	CL - SMARTPHONE	CL - PREMIUM
60	30/11/2019	tv55	VD	4	9530,679688	-879,1300049	9572,799805	V87387130	L355050	0	VD - TV 55 - 58	VD - TV 55 - 58
33	20/12/2019	lavaseca210kg	LB	1	2740	308,6300049	2704,709961	V108041	M358403	0	LB - LAVANDERIA	LB - LAVA & SECA
3	03/11/2019	cel1	CL	1	2841,969971	464,8200073	2535,139893	V111111	H3038150	0	CL - SMARTPHONE	CL - PREMIUM
33	09/12/2019	lavaseca110kg	LB	1	2699	254,6699982	2693,51001	V1053870	K8105582	0	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3199	719,3900146	2744,669922	V11874387	B5428102	1	CL - SMARTPHONE	CL - PREMIUM
7C	07/12/2019	cel4	CL	1	3869,919922	550,0100098	3331,560059	V110603	H403141	0	CL - SMARTPHONE	CL - PREMIUM
39	29/11/2019	cel5	CL	1	3587,590088	474,3200073	3340,909912	V1015387	X115500	1	CL - SMARTPHONE	CL - PREMIUM
38	14/11/2019	tv55	VD	1	3126,26001	282,519989	2487,48999	V111443	Y81535881	1	VD - TV 55 - 58	VD - TV 55 - 58
33	05/12/2019	lavaseca210kg	LB	1	2849,129883	-119,1200027	2704,709961	V000186	H4858102	0	LB - LAVANDERIA	LB - LAVA & SECA
41	01/12/2019	cel1	CL	1	2841,969971	312,6199951	2535,139893	V000186	H4815550	0	CL - SMARTPHONE	CL - PREMIUM
33	21/11/2019	lavaseca110kg	LB	1	2936,639893	469,7200012	2584,48999	V8731650	K8152550	1	LB - LAVANDERIA	LB - LAVA & SECA
6C	22/12/2019	cel3	CL	1	3273,47998	-50,61000061	3331,560059	V873878764	H52018181	0	CL - SMARTPHONE	CL - PREMIUM
67	23/12/2019	cel4	CL	1	3321,080078	-131,6199951	3401,469971	V87387650	H531028	1	CL - SMARTPHONE	CL - PREMIUM
48	30/11/2019	cel5	CL	1	3814,169922	798,4400024	3331,560059	V1061871	I041401	0	CL - SMARTPHONE	CL - PREMIUM
33	20/11/2019	tv55	VD	1	2426,370117	-230,4100037	2455,169922	V101314	K81402815	0	VD - TV 55 - 58	VD - TV 55 - 58
33	29/11/2019	lavaseca210kg	LB	1	2678,310059	320,6099854	2704,709961	V1087018	K8548130	0	LB - LAVANDERIA	LB - LAVA & SECA
16	26/11/2019	cel1	CL	1	2870,110107	54,45000076	2535,139893	V8731068	H4438100	1	CL - SMARTPHONE	CL - PREMIUM
33	02/12/2019	lavaseca110kg	LB	1	2678,310059	384,9200134	2669,72998	V000186	I220055	0	LB - LAVANDERIA	LB - LAVA & SECA
22	29/12/2019	cel3	CL	1	3315,790039	398,8800049	3416,51001	V1187044	N321503	1	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel4	CL	1	2899	198,1999969	2703,830078	V000186	L053045	0	CL - SMARTPHONE	CL - PREMIUM
7A	07/11/2019	cel5	CL	1	4999	1278,969971	3696,629883	V108161	X5452814	1	CL - SMARTPHONE	CL - PREMIUM
2A	02/11/2019	tv55	VD	1	2787,530029	309,7000122	2455,169922	V103848	H302040	1	VD - TV 55 - 58	VD - TV 55 - 58
33	29/11/2019	lavaseca210kg	LB	1	2678	305,8800049	2704,709961	V105338	L3812425	0	LB - LAVANDERIA	LB - LAVA & SECA
5	18/12/2019	cel1	CL	1	2699	388,9200134	2141,73999	V873876870	H5181242	0	CL - SMARTPHONE	CL - PREMIUM
33	02/12/2019	lavaseca110kg	LB	1	2678,310059	384,9200134	2669,72998	V111314	W0008130	0	LB - LAVANDERIA	LB - LAVA & SECA
39	06/12/2019	cel3	CL	1	3789,610107	444,8500061	3335,27002	V111461	K818180181	1	CL - SMARTPHONE	CL - PREMIUM
35	20/12/2019	cel4	CL	1	3345	131,3899994	3227,719971	V103556	L28181558	1	CL - SMARTPHONE	CL - PREMIUM
